date,종가,전일대비,등락율
2017.12.29,1.58,상승0.03,+ 1.94%
2017.12.28,1.55,상승0.04,+ 2.65%
2017.12.27,1.51,하락0.01,-0.66%
2017.12.26,1.52,상승0.01,+ 0.66%
2017.12.22,1.51,하락0.02,-1.31%
2017.12.21,1.53,상승0.02,+ 1.32%
2017.12.20,1.51,상승0.01,+ 0.67%
2017.12.19,1.50,보합0.00,0.00%
2017.12.18,1.50,하락0.01,-0.66%
2017.12.15,1.51,상승0.01,+ 0.67%
2017.12.14,1.50,보합0.00,0.00%
2017.12.13,1.50,하락0.01,-0.66%
2017.12.12,1.51,하락0.01,-0.66%
2017.12.11,1.52,보합0.00,0.00%
2017.12.08,1.52,상승0.03,+ 2.01%
2017.12.07,1.49,상승0.01,+ 0.68%
2017.12.06,1.48,상승0.01,+ 0.68%
2017.12.05,1.47,하락0.01,-0.68%
2017.12.04,1.48,보합0.00,0.00%
2017.12.01,1.48,하락0.05,-3.27%
2017.11.30,1.53,상승0.27,+ 21.43%
2017.11.29,1.26,보합0.00,0.00%
2017.11.28,1.26,보합0.00,0.00%
2017.11.27,1.26,상승0.01,+ 0.80%
2017.11.24,1.25,보합0.00,0.00%
2017.11.23,1.25,상승0.01,+ 0.81%
2017.11.22,1.24,하락0.01,-0.80%
2017.11.21,1.25,보합0.00,0.00%
2017.11.20,1.25,상승0.01,+ 0.81%
2017.11.17,1.24,보합0.00,0.00%
2017.11.16,1.24,보합0.00,0.00%
2017.11.15,1.24,보합0.00,0.00%
2017.11.14,1.24,하락0.01,-0.80%
2017.11.13,1.25,상승0.01,+ 0.81%
2017.11.10,1.24,보합0.00,0.00%
2017.11.09,1.24,상승0.01,+ 0.81%
2017.11.08,1.23,하락0.02,-1.60%
2017.11.07,1.25,상승0.02,+ 1.63%
2017.11.06,1.23,하락0.01,-0.81%
2017.11.03,1.24,보합0.00,0.00%
2017.11.02,1.24,보합0.00,0.00%
2017.11.01,1.24,하락0.02,-1.59%
2017.10.31,1.26,상승0.03,+ 2.44%
2017.10.30,1.23,하락0.01,-0.81%
2017.10.27,1.24,하락0.01,-0.80%
2017.10.26,1.25,상승0.01,+ 0.81%
2017.10.25,1.24,보합0.00,0.00%
2017.10.24,1.24,보합0.00,0.00%
2017.10.23,1.24,보합0.00,0.00%
2017.10.20,1.24,보합0.00,0.00%
2017.10.19,1.24,보합0.00,0.00%
2017.10.18,1.24,보합0.00,0.00%
2017.10.17,1.24,하락0.01,-0.80%
2017.10.16,1.25,보합0.00,0.00%
2017.10.13,1.25,보합0.00,0.00%
2017.10.12,1.25,상승0.01,+ 0.81%
2017.10.11,1.24,하락0.02,-1.59%
2017.10.10,1.26,하락0.01,-0.79%
2017.09.29,1.27,상승0.01,+ 0.79%
2017.09.28,1.26,보합0.00,0.00%
2017.09.27,1.26,상승0.01,+ 0.80%
2017.09.26,1.25,하락0.01,-0.79%
2017.09.25,1.26,상승0.01,+ 0.80%
2017.09.22,1.25,보합0.00,0.00%
2017.09.21,1.25,보합0.00,0.00%
2017.09.20,1.25,상승0.01,+ 0.81%
2017.09.19,1.24,하락0.01,-0.80%
2017.09.18,1.25,보합0.00,0.00%
2017.09.15,1.25,하락0.01,-0.79%
2017.09.14,1.26,보합0.00,0.00%
2017.09.13,1.26,보합0.00,0.00%
2017.09.12,1.26,상승0.01,+ 0.80%
2017.09.11,1.25,보합0.00,0.00%
2017.09.08,1.25,보합0.00,0.00%
2017.09.07,1.25,상승0.01,+ 0.81%
2017.09.06,1.24,보합0.00,0.00%
2017.09.05,1.24,하락0.01,-0.80%
2017.09.04,1.25,하락0.01,-0.79%
2017.09.01,1.26,하락0.01,-0.79%
2017.08.31,1.27,상승0.02,+ 1.60%
2017.08.30,1.25,보합0.00,0.00%
2017.08.29,1.25,보합0.00,0.00%
2017.08.28,1.25,상승0.01,+ 0.81%
2017.08.25,1.24,보합0.00,0.00%
2017.08.24,1.24,상승0.01,+ 0.81%
2017.08.23,1.23,보합0.00,0.00%
2017.08.22,1.23,보합0.00,0.00%
2017.08.21,1.23,보합0.00,0.00%
2017.08.18,1.23,상승0.01,+ 0.82%
2017.08.17,1.22,상승0.01,+ 0.83%
2017.08.16,1.21,보합0.00,0.00%
2017.08.14,1.21,하락0.02,-1.63%
2017.08.11,1.23,보합0.00,0.00%
2017.08.10,1.23,보합0.00,0.00%
2017.08.09,1.23,상승0.05,+ 4.24%
2017.08.08,1.18,하락0.02,-1.67%
2017.08.07,1.20,하락0.02,-1.64%
2017.08.04,1.22,보합0.00,0.00%
2017.08.03,1.22,상승0.01,+ 0.83%
2017.08.02,1.21,하락0.02,-1.63%
2017.08.01,1.23,하락0.01,-0.81%
2017.07.31,1.24,상승0.01,+ 0.81%
2017.07.28,1.23,하락0.01,-0.81%
2017.07.27,1.24,보합0.00,0.00%
2017.07.26,1.24,보합0.00,0.00%
2017.07.25,1.24,보합0.00,0.00%
2017.07.24,1.24,보합0.00,0.00%
2017.07.21,1.24,상승0.01,+ 0.81%
2017.07.20,1.23,보합0.00,0.00%
2017.07.19,1.23,보합0.00,0.00%
2017.07.18,1.23,보합0.00,0.00%
2017.07.17,1.23,하락0.01,-0.81%
2017.07.14,1.24,보합0.00,0.00%
2017.07.13,1.24,보합0.00,0.00%
2017.07.12,1.24,보합0.00,0.00%
2017.07.11,1.24,보합0.00,0.00%
2017.07.10,1.24,보합0.00,0.00%
2017.07.07,1.24,상승0.01,+ 0.81%
2017.07.06,1.23,상승0.01,+ 0.82%
2017.07.05,1.22,하락0.01,-0.81%
2017.07.04,1.23,하락0.03,-2.38%
2017.07.03,1.26,하락0.03,-2.33%
2017.06.30,1.29,상승0.02,+ 1.57%
2017.06.29,1.27,상승0.02,+ 1.60%
2017.06.28,1.25,보합0.00,0.00%
2017.06.27,1.25,보합0.00,0.00%
2017.06.26,1.25,상승0.01,+ 0.81%
2017.06.23,1.24,상승0.01,+ 0.81%
2017.06.22,1.23,보합0.00,0.00%
2017.06.21,1.23,보합0.00,0.00%
2017.06.20,1.23,보합0.00,0.00%
2017.06.19,1.23,보합0.00,0.00%
2017.06.16,1.23,보합0.00,0.00%
2017.06.15,1.23,보합0.00,0.00%
2017.06.14,1.23,보합0.00,0.00%
2017.06.13,1.23,보합0.00,0.00%
2017.06.12,1.23,보합0.00,0.00%
2017.06.09,1.23,하락0.01,-0.81%
2017.06.08,1.24,상승0.01,+ 0.81%
2017.06.07,1.23,하락0.01,-0.81%
2017.06.05,1.24,상승0.02,+ 1.64%
2017.06.02,1.22,하락0.03,-2.40%
2017.06.01,1.25,하락0.01,-0.79%
2017.05.31,1.26,상승0.02,+ 1.61%
2017.05.30,1.24,상승0.01,+ 0.81%
2017.05.29,1.23,보합0.00,0.00%
2017.05.26,1.23,상승0.01,+ 0.82%
2017.05.25,1.22,하락0.01,-0.81%
2017.05.24,1.23,보합0.00,0.00%
2017.05.23,1.23,보합0.00,0.00%
2017.05.22,1.23,보합0.00,0.00%
2017.05.19,1.23,보합0.00,0.00%
2017.05.18,1.23,보합0.00,0.00%
2017.05.17,1.23,보합0.00,0.00%
2017.05.16,1.23,보합0.00,0.00%
2017.05.15,1.23,보합0.00,0.00%
2017.05.12,1.23,보합0.00,0.00%
2017.05.11,1.23,보합0.00,0.00%
2017.05.10,1.23,보합0.00,0.00%
2017.05.08,1.23,상승0.01,+ 0.82%
2017.05.04,1.22,보합0.00,0.00%
2017.05.02,1.22,상승0.01,+ 0.83%
2017.04.28,1.21,상승0.04,+ 3.42%
2017.04.27,1.17,하락0.05,-4.10%
2017.04.26,1.22,하락0.01,-0.81%
2017.04.25,1.23,하락0.01,-0.81%
2017.04.24,1.24,보합0.00,0.00%
2017.04.21,1.24,보합0.00,0.00%
2017.04.20,1.24,상승0.01,+ 0.81%
2017.04.19,1.23,보합0.00,0.00%
2017.04.18,1.23,보합0.00,0.00%
2017.04.17,1.23,보합0.00,0.00%
2017.04.14,1.23,보합0.00,0.00%
2017.04.13,1.23,보합0.00,0.00%
2017.04.12,1.23,보합0.00,0.00%
2017.04.11,1.23,보합0.00,0.00%
2017.04.10,1.23,보합0.00,0.00%
2017.04.07,1.23,보합0.00,0.00%
2017.04.06,1.23,보합0.00,0.00%
2017.04.05,1.23,보합0.00,0.00%
2017.04.04,1.23,하락0.02,-1.60%
2017.04.03,1.25,하락0.02,-1.57%
2017.03.31,1.27,상승0.02,+ 1.60%
2017.03.30,1.25,상승0.01,+ 0.81%
2017.03.29,1.24,상승0.02,+ 1.64%
2017.03.28,1.22,하락0.01,-0.81%
2017.03.27,1.23,상승0.01,+ 0.82%
2017.03.24,1.22,하락0.01,-0.81%
2017.03.23,1.23,상승0.01,+ 0.82%
2017.03.22,1.22,보합0.00,0.00%
2017.03.21,1.22,보합0.00,0.00%
2017.03.20,1.22,상승0.02,+ 1.67%
2017.03.17,1.20,하락0.02,-1.64%
2017.03.16,1.22,하락0.01,-0.81%
2017.03.15,1.23,보합0.00,0.00%
2017.03.14,1.23,보합0.00,0.00%
2017.03.13,1.23,하락0.01,-0.81%
2017.03.10,1.24,보합0.00,0.00%
2017.03.09,1.24,상승0.01,+ 0.81%
2017.03.08,1.23,상승0.05,+ 4.24%
2017.03.07,1.18,하락0.02,-1.67%
2017.03.06,1.20,하락0.03,-2.44%
2017.03.03,1.23,하락0.01,-0.81%
2017.03.02,1.24,하락0.02,-1.59%
2017.02.28,1.26,상승0.02,+ 1.61%
2017.02.27,1.24,보합0.00,0.00%
2017.02.24,1.24,보합0.00,0.00%
2017.02.23,1.24,보합0.00,0.00%
2017.02.22,1.24,상승0.01,+ 0.81%
2017.02.21,1.23,보합0.00,0.00%
2017.02.20,1.23,보합0.00,0.00%
2017.02.17,1.23,상승0.01,+ 0.82%
2017.02.16,1.22,하락0.01,-0.81%
2017.02.15,1.23,보합0.00,0.00%
2017.02.14,1.23,보합0.00,0.00%
2017.02.13,1.23,보합0.00,0.00%
2017.02.10,1.23,보합0.00,0.00%
2017.02.09,1.23,상승0.01,+ 0.82%
2017.02.08,1.22,상승0.01,+ 0.83%
2017.02.07,1.21,하락0.01,-0.82%
2017.02.06,1.22,하락0.01,-0.81%
2017.02.03,1.23,보합0.00,0.00%
2017.02.02,1.23,보합0.00,0.00%
2017.02.01,1.23,하락0.02,-1.60%
2017.01.31,1.25,하락0.01,-0.79%
2017.01.26,1.26,상승0.01,+ 0.80%
2017.01.25,1.25,보합0.00,0.00%
2017.01.24,1.25,상승0.01,+ 0.81%
2017.01.23,1.24,보합0.00,0.00%
2017.01.20,1.24,보합0.00,0.00%
2017.01.19,1.24,상승0.01,+ 0.81%
2017.01.18,1.23,보합0.00,0.00%
2017.01.17,1.23,하락0.01,-0.81%
2017.01.16,1.24,보합0.00,0.00%
2017.01.13,1.24,상승0.01,+ 0.81%
2017.01.12,1.23,하락0.01,-0.81%
2017.01.11,1.24,하락0.01,-0.80%
2017.01.10,1.25,상승0.01,+ 0.81%
2017.01.09,1.24,보합0.00,0.00%
2017.01.06,1.24,보합0.00,0.00%
2017.01.05,1.24,보합0.00,0.00%
2017.01.04,1.24,보합0.00,0.00%
2017.01.03,1.24,하락0.02,-1.59%
2017.01.02,1.26,하락0.01,-0.79%
2016.12.30,1.27,상승0.03,+ 2.42%
2016.12.29,1.24,상승0.01,+ 0.81%
2016.12.28,1.23,하락0.01,-0.81%
2016.12.27,1.24,보합0.00,0.00%
2016.12.26,1.24,보합0.00,0.00%
2016.12.23,1.24,상승0.01,+ 0.81%
2016.12.22,1.23,상승0.01,+ 0.82%
2016.12.21,1.22,상승0.02,+ 1.67%
2016.12.20,1.20,하락0.03,-2.44%
2016.12.19,1.23,상승0.03,+ 2.50%
2016.12.16,1.20,하락0.02,-1.64%
2016.12.15,1.22,보합0.00,0.00%
2016.12.14,1.22,보합0.00,0.00%
2016.12.13,1.22,하락0.01,-0.81%
2016.12.12,1.23,보합0.00,0.00%
2016.12.09,1.23,보합0.00,0.00%
2016.12.08,1.23,보합0.00,0.00%
2016.12.07,1.23,보합0.00,0.00%
2016.12.06,1.23,상승0.03,+ 2.50%
2016.12.05,1.20,상승0.04,+ 3.45%
2016.12.02,1.16,하락0.05,-4.13%
2016.12.01,1.21,하락0.02,-1.63%
2016.11.30,1.23,상승0.03,+ 2.50%
2016.11.29,1.20,상승0.01,+ 0.84%
2016.11.28,1.19,하락0.03,-2.46%
2016.11.25,1.22,하락0.01,-0.81%
2016.11.24,1.23,보합0.00,0.00%
2016.11.23,1.23,보합0.00,0.00%
2016.11.22,1.23,상승0.04,+ 3.36%
2016.11.21,1.19,하락0.04,-3.25%
2016.11.18,1.23,하락0.01,-0.81%
2016.11.17,1.24,보합0.00,0.00%
2016.11.16,1.24,보합0.00,0.00%
2016.11.15,1.24,보합0.00,0.00%
2016.11.14,1.24,상승0.01,+ 0.81%
2016.11.11,1.23,보합0.00,0.00%
2016.11.10,1.23,하락0.01,-0.81%
2016.11.09,1.24,보합0.00,0.00%
2016.11.08,1.24,보합0.00,0.00%
2016.11.07,1.24,보합0.00,0.00%
2016.11.04,1.24,상승0.02,+ 1.64%
2016.11.03,1.22,보합0.00,0.00%
2016.11.02,1.22,보합0.00,0.00%
2016.11.01,1.22,하락0.02,-1.61%
2016.10.31,1.24,상승0.06,+ 5.08%
2016.10.28,1.18,하락0.05,-4.07%
2016.10.27,1.23,보합0.00,0.00%
2016.10.26,1.23,보합0.00,0.00%
2016.10.25,1.23,하락0.01,-0.81%
2016.10.24,1.24,보합0.00,0.00%
2016.10.21,1.24,상승0.01,+ 0.81%
2016.10.20,1.23,보합0.00,0.00%
2016.10.19,1.23,보합0.00,0.00%
2016.10.18,1.23,하락0.01,-0.81%
2016.10.17,1.24,보합0.00,0.00%
2016.10.14,1.24,상승0.01,+ 0.81%
2016.10.13,1.23,하락0.01,-0.81%
2016.10.12,1.24,보합0.00,0.00%
2016.10.11,1.24,상승0.01,+ 0.81%
2016.10.10,1.23,보합0.00,0.00%
2016.10.07,1.23,하락0.01,-0.81%
2016.10.06,1.24,보합0.00,0.00%
2016.10.05,1.24,하락0.01,-0.80%
2016.10.04,1.25,하락0.01,-0.79%
2016.09.30,1.26,상승0.01,+ 0.80%
2016.09.29,1.25,보합0.00,0.00%
2016.09.28,1.25,상승0.01,+ 0.81%
2016.09.27,1.24,보합0.00,0.00%
2016.09.26,1.24,보합0.00,0.00%
2016.09.23,1.24,보합0.00,0.00%
2016.09.22,1.24,보합0.00,0.00%
2016.09.21,1.24,보합0.00,0.00%
2016.09.20,1.24,보합0.00,0.00%
2016.09.19,1.24,보합0.00,0.00%
2016.09.13,1.24,보합0.00,0.00%
2016.09.12,1.24,하락0.01,-0.80%
2016.09.09,1.25,보합0.00,0.00%
2016.09.08,1.25,상승0.02,+ 1.63%
2016.09.07,1.23,하락0.01,-0.81%
2016.09.06,1.24,상승0.02,+ 1.64%
2016.09.05,1.22,하락0.01,-0.81%
2016.09.02,1.23,하락0.01,-0.81%
2016.09.01,1.24,하락0.01,-0.80%
2016.08.31,1.25,상승0.01,+ 0.81%
2016.08.30,1.24,보합0.00,0.00%
2016.08.29,1.24,보합0.00,0.00%
2016.08.26,1.24,보합0.00,0.00%
2016.08.25,1.24,보합0.00,0.00%
2016.08.24,1.24,상승0.01,+ 0.81%
2016.08.23,1.23,보합0.00,0.00%
2016.08.22,1.23,보합0.00,0.00%
2016.08.19,1.23,보합0.00,0.00%
2016.08.18,1.23,보합0.00,0.00%
2016.08.17,1.23,보합0.00,0.00%
2016.08.16,1.23,보합0.00,0.00%
2016.08.12,1.23,보합0.00,0.00%
2016.08.11,1.23,보합0.00,0.00%
2016.08.10,1.23,보합0.00,0.00%
2016.08.09,1.23,보합0.00,0.00%
2016.08.08,1.23,보합0.00,0.00%
2016.08.05,1.23,보합0.00,0.00%
2016.08.04,1.23,보합0.00,0.00%
2016.08.03,1.23,보합0.00,0.00%
2016.08.02,1.23,보합0.00,0.00%
2016.08.01,1.23,하락0.01,-0.81%
2016.07.29,1.24,상승0.02,+ 1.64%
2016.07.28,1.22,상승0.01,+ 0.83%
2016.07.27,1.21,하락0.02,-1.63%
2016.07.26,1.23,보합0.00,0.00%
2016.07.25,1.23,보합0.00,0.00%
2016.07.22,1.23,보합0.00,0.00%
2016.07.21,1.23,보합0.00,0.00%
2016.07.20,1.23,보합0.00,0.00%
2016.07.19,1.23,보합0.00,0.00%
2016.07.18,1.23,보합0.00,0.00%
2016.07.15,1.23,보합0.00,0.00%
2016.07.14,1.23,보합0.00,0.00%
2016.07.13,1.23,보합0.00,0.00%
2016.07.12,1.23,보합0.00,0.00%
2016.07.11,1.23,보합0.00,0.00%
2016.07.08,1.23,보합0.00,0.00%
2016.07.07,1.23,보합0.00,0.00%
2016.07.06,1.23,보합0.00,0.00%
2016.07.05,1.23,상승0.03,+ 2.50%
2016.07.04,1.20,보합0.00,0.00%
2016.07.01,1.20,하락0.03,-2.44%
2016.06.30,1.23,상승0.01,+ 0.82%
2016.06.29,1.22,보합0.00,0.00%
2016.06.28,1.22,하락0.02,-1.61%
2016.06.27,1.24,보합0.00,0.00%
2016.06.24,1.24,보합0.00,0.00%
2016.06.23,1.24,보합0.00,0.00%
2016.06.22,1.24,보합0.00,0.00%
2016.06.21,1.24,보합0.00,0.00%
2016.06.20,1.24,보합0.00,0.00%
2016.06.17,1.24,보합0.00,0.00%
2016.06.16,1.24,보합0.00,0.00%
2016.06.15,1.24,보합0.00,0.00%
2016.06.14,1.24,보합0.00,0.00%
2016.06.13,1.24,보합0.00,0.00%
2016.06.10,1.24,보합0.00,0.00%
2016.06.09,1.24,하락0.24,-16.22%
2016.06.08,1.48,하락0.01,-0.67%
2016.06.07,1.49,상승0.02,+ 1.36%
2016.06.03,1.47,하락0.02,-1.34%
2016.06.02,1.49,상승0.01,+ 0.68%
2016.06.01,1.48,보합0.00,0.00%
2016.05.31,1.48,보합0.00,0.00%
2016.05.30,1.48,보합0.00,0.00%
2016.05.27,1.48,하락0.01,-0.67%
2016.05.26,1.49,보합0.00,0.00%
2016.05.25,1.49,보합0.00,0.00%
2016.05.24,1.49,보합0.00,0.00%
2016.05.23,1.49,보합0.00,0.00%
2016.05.20,1.49,보합0.00,0.00%
2016.05.19,1.49,보합0.00,0.00%
2016.05.18,1.49,보합0.00,0.00%
2016.05.17,1.49,보합0.00,0.00%
2016.05.16,1.49,보합0.00,0.00%
2016.05.13,1.49,보합0.00,0.00%
2016.05.12,1.49,하락0.05,-3.25%
2016.05.11,1.54,상승0.04,+ 2.67%
2016.05.10,1.50,상승0.02,+ 1.35%
2016.05.09,1.48,보합0.00,0.00%
2016.05.03,1.48,보합0.00,0.00%
2016.05.02,1.48,하락0.02,-1.33%
2016.04.29,1.50,상승0.02,+ 1.35%
2016.04.28,1.48,보합0.00,0.00%
2016.04.27,1.48,하락0.01,-0.67%
2016.04.26,1.49,보합0.00,0.00%
2016.04.25,1.49,상승0.01,+ 0.68%
2016.04.22,1.48,보합0.00,0.00%
2016.04.21,1.48,하락0.01,-0.67%
2016.04.20,1.49,상승0.01,+ 0.68%
2016.04.19,1.48,하락0.01,-0.67%
2016.04.18,1.49,상승0.01,+ 0.68%
2016.04.15,1.48,하락0.01,-0.67%
2016.04.14,1.49,상승0.01,+ 0.68%
2016.04.12,1.48,보합0.00,0.00%
2016.04.11,1.48,보합0.00,0.00%
2016.04.08,1.48,보합0.00,0.00%
2016.04.07,1.48,보합0.00,0.00%
2016.04.06,1.48,하락0.01,-0.67%
2016.04.05,1.49,상승0.03,+ 2.05%
2016.04.04,1.46,하락0.04,-2.67%
2016.04.01,1.50,하락0.03,-1.96%
2016.03.31,1.53,상승0.02,+ 1.32%
2016.03.30,1.51,상승0.02,+ 1.34%
2016.03.29,1.49,보합0.00,0.00%
2016.03.28,1.49,보합0.00,0.00%
2016.03.25,1.49,보합0.00,0.00%
2016.03.24,1.49,보합0.00,0.00%
2016.03.23,1.49,보합0.00,0.00%
2016.03.22,1.49,보합0.00,0.00%
2016.03.21,1.49,보합0.00,0.00%
2016.03.18,1.49,상승0.01,+ 0.68%
2016.03.17,1.48,보합0.00,0.00%
2016.03.16,1.48,보합0.00,0.00%
2016.03.15,1.48,보합0.00,0.00%
2016.03.14,1.48,보합0.00,0.00%
2016.03.11,1.48,하락0.02,-1.33%
2016.03.10,1.50,상승0.02,+ 1.35%
2016.03.09,1.48,하락0.01,-0.67%
2016.03.08,1.49,보합0.00,0.00%
2016.03.07,1.49,보합0.00,0.00%
2016.03.04,1.49,보합0.00,0.00%
2016.03.03,1.49,하락0.01,-0.67%
2016.03.02,1.50,하락0.02,-1.32%
2016.02.29,1.52,상승0.02,+ 1.33%
2016.02.26,1.50,상승0.01,+ 0.67%
2016.02.25,1.49,보합0.00,0.00%
2016.02.24,1.49,보합0.00,0.00%
2016.02.23,1.49,상승0.01,+ 0.68%
2016.02.22,1.48,상승0.01,+ 0.68%
2016.02.19,1.47,하락0.01,-0.68%
2016.02.18,1.48,보합0.00,0.00%
2016.02.17,1.48,상승0.01,+ 0.68%
2016.02.16,1.47,하락0.01,-0.68%
2016.02.15,1.48,보합0.00,0.00%
2016.02.12,1.48,하락0.01,-0.67%
2016.02.11,1.49,상승0.02,+ 1.36%
2016.02.05,1.47,하락0.04,-2.65%
2016.02.04,1.51,상승0.02,+ 1.34%
2016.02.03,1.49,보합0.00,0.00%
2016.02.02,1.49,보합0.00,0.00%
2016.02.01,1.49,하락0.01,-0.67%
2016.01.29,1.50,상승0.02,+ 1.35%
2016.01.28,1.48,보합0.00,0.00%
2016.01.27,1.48,보합0.00,0.00%
2016.01.26,1.48,보합0.00,0.00%
2016.01.25,1.48,보합0.00,0.00%
2016.01.22,1.48,하락0.01,-0.67%
2016.01.21,1.49,보합0.00,0.00%
2016.01.20,1.49,상승0.01,+ 0.68%
2016.01.19,1.48,하락0.02,-1.33%
2016.01.18,1.50,보합0.00,0.00%
2016.01.15,1.50,상승0.01,+ 0.67%
2016.01.14,1.49,하락0.01,-0.67%
2016.01.13,1.50,보합0.00,0.00%
2016.01.12,1.50,상승0.01,+ 0.67%
2016.01.11,1.49,보합0.00,0.00%
2016.01.08,1.49,보합0.00,0.00%
2016.01.07,1.49,보합0.00,0.00%
2016.01.06,1.49,보합0.00,0.00%
2016.01.05,1.49,상승0.01,+ 0.68%
2016.01.04,1.48,하락0.04,-2.63%
2015.12.31,1.52,상승0.03,+ 2.01%
2015.12.30,1.49,보합0.00,0.00%
2015.12.29,1.49,보합0.00,0.00%
2015.12.28,1.49,보합0.00,0.00%
2015.12.24,1.49,보합0.00,0.00%
2015.12.23,1.49,상승0.01,+ 0.68%
2015.12.22,1.48,보합0.00,0.00%
2015.12.21,1.48,보합0.00,0.00%
2015.12.18,1.48,상승0.02,+ 1.37%
2015.12.17,1.46,보합0.00,0.00%
2015.12.16,1.46,보합0.00,0.00%
2015.12.15,1.46,하락0.02,-1.35%
2015.12.14,1.48,보합0.00,0.00%
2015.12.11,1.48,보합0.00,0.00%
2015.12.10,1.48,상승0.02,+ 1.37%
2015.12.09,1.46,보합0.00,0.00%
2015.12.08,1.46,상승0.02,+ 1.39%
2015.12.07,1.44,상승0.04,+ 2.86%
2015.12.04,1.40,하락0.05,-3.45%
2015.12.03,1.45,상승0.01,+ 0.69%
2015.12.02,1.44,하락0.04,-2.70%
2015.12.01,1.48,하락0.02,-1.33%
2015.11.30,1.50,상승0.01,+ 0.67%
2015.11.27,1.49,보합0.00,0.00%
2015.11.26,1.49,하락0.01,-0.67%
2015.11.25,1.50,상승0.01,+ 0.67%
2015.11.24,1.49,보합0.00,0.00%
2015.11.23,1.49,보합0.00,0.00%
2015.11.20,1.49,보합0.00,0.00%
2015.11.19,1.49,보합0.00,0.00%
2015.11.18,1.49,보합0.00,0.00%
2015.11.17,1.49,보합0.00,0.00%
2015.11.16,1.49,보합0.00,0.00%
2015.11.13,1.49,하락0.01,-0.67%
2015.11.12,1.50,상승0.01,+ 0.67%
2015.11.11,1.49,보합0.00,0.00%
2015.11.10,1.49,하락0.01,-0.67%
2015.11.09,1.50,상승0.01,+ 0.67%
2015.11.06,1.49,보합0.00,0.00%
2015.11.05,1.49,하락0.01,-0.67%
2015.11.04,1.50,보합0.00,0.00%
2015.11.03,1.50,보합0.00,0.00%
2015.11.02,1.50,보합0.00,0.00%
2015.10.30,1.50,상승0.02,+ 1.35%
2015.10.29,1.48,보합0.00,0.00%
2015.10.28,1.48,보합0.00,0.00%
2015.10.27,1.48,보합0.00,0.00%
2015.10.26,1.48,하락0.01,-0.67%
2015.10.23,1.49,보합0.00,0.00%
2015.10.22,1.49,보합0.00,0.00%
2015.10.21,1.49,보합0.00,0.00%
2015.10.20,1.49,보합0.00,0.00%
2015.10.19,1.49,보합0.00,0.00%
2015.10.16,1.49,상승0.01,+ 0.68%
2015.10.15,1.48,보합0.00,0.00%
2015.10.14,1.48,보합0.00,0.00%
2015.10.13,1.48,보합0.00,0.00%
2015.10.12,1.48,보합0.00,0.00%
2015.10.08,1.48,하락0.01,-0.67%
2015.10.07,1.49,하락0.01,-0.67%
2015.10.06,1.50,상승0.03,+ 2.04%
2015.10.05,1.47,상승0.01,+ 0.68%
2015.10.02,1.46,하락0.01,-0.68%
2015.10.01,1.47,하락0.02,-1.34%
2015.09.30,1.49,상승0.02,+ 1.36%
2015.09.25,1.47,하락0.02,-1.34%
2015.09.24,1.49,상승0.01,+ 0.68%
2015.09.23,1.48,보합0.00,0.00%
2015.09.22,1.48,보합0.00,0.00%
2015.09.21,1.48,보합0.00,0.00%
2015.09.18,1.48,보합0.00,0.00%
2015.09.17,1.48,보합0.00,0.00%
2015.09.16,1.48,하락0.01,-0.67%
2015.09.15,1.49,보합0.00,0.00%
2015.09.14,1.49,보합0.00,0.00%
2015.09.11,1.49,보합0.00,0.00%
2015.09.10,1.49,상승0.01,+ 0.68%
2015.09.09,1.48,하락0.01,-0.67%
2015.09.08,1.49,상승0.02,+ 1.36%
2015.09.07,1.47,상승0.02,+ 1.38%
2015.09.04,1.45,하락0.02,-1.36%
2015.09.03,1.47,하락0.01,-0.68%
2015.09.02,1.48,하락0.01,-0.67%
2015.09.01,1.49,하락0.03,-1.97%
2015.08.31,1.52,상승0.01,+ 0.66%
2015.08.28,1.51,상승0.01,+ 0.67%
2015.08.27,1.50,보합0.00,0.00%
2015.08.26,1.50,보합0.00,0.00%
2015.08.25,1.50,보합0.00,0.00%
2015.08.24,1.50,상승0.01,+ 0.67%
2015.08.21,1.49,보합0.00,0.00%
2015.08.20,1.49,보합0.00,0.00%
2015.08.19,1.49,보합0.00,0.00%
2015.08.18,1.49,보합0.00,0.00%
2015.08.17,1.49,보합0.00,0.00%
2015.08.13,1.49,보합0.00,0.00%
2015.08.12,1.49,보합0.00,0.00%
2015.08.11,1.49,보합0.00,0.00%
2015.08.10,1.49,보합0.00,0.00%
2015.08.07,1.49,보합0.00,0.00%
2015.08.06,1.49,상승0.01,+ 0.68%
2015.08.05,1.48,하락0.01,-0.67%
2015.08.04,1.49,상승0.01,+ 0.68%
2015.08.03,1.48,하락0.02,-1.33%
2015.07.31,1.50,상승0.01,+ 0.67%
2015.07.30,1.49,보합0.00,0.00%
2015.07.29,1.49,보합0.00,0.00%
2015.07.28,1.49,보합0.00,0.00%
2015.07.27,1.49,보합0.00,0.00%
2015.07.24,1.49,상승0.01,+ 0.68%
2015.07.23,1.48,상승0.01,+ 0.68%
2015.07.22,1.47,보합0.00,0.00%
2015.07.21,1.47,보합0.00,0.00%
2015.07.20,1.47,하락0.01,-0.68%
2015.07.17,1.48,보합0.00,0.00%
2015.07.16,1.48,보합0.00,0.00%
2015.07.15,1.48,하락0.01,-0.67%
2015.07.14,1.49,상승0.01,+ 0.68%
2015.07.13,1.48,보합0.00,0.00%
